0.083012	-0.226698	2.34774	0.163965	-0.00700495	2.1098	0.241583	0.207692	1.85839	0.292908	0.306918	1.79589	0.107859	0.0940853	1.87768	0.0719765	-0.146192	1.95587	0.127249	-0.355515	2.03957	0.169603	-0.414388	2.08242	0.38198	0.110543	2.05261	0.343951	-0.165022	2.15758	0.297558	-0.398195	2.15017	0.265726	-0.406753	2.14402	0.0191107	-0.227043	2.268	0.061168	-0.648805	2.364	-0.0166208	-0.989289	2.66036	0.0161201	-1.07099	2.64725	0.144145	-0.219064	2.35187	0.246433	-0.671411	2.61403	0.190448	-0.9404	2.80953	0.278059	-0.971651	2.75143	0.222783	0.154922	1.92369	0.214448	-0.480561	2.10918	0.197068	-0.409978	2.04824	0.234369	-0.456364	2.10275	0.235223	-0.452507	2.085	
0.195684	-0.281613	2.3005	0.190396	-0.0148505	2.1039	0.193871	0.227127	1.88623	0.233615	0.321427	1.81664	0.0520826	0.115617	1.92183	-0.0072098	-0.134144	2.01074	0.010621	-0.350935	2.0714	0.0175908	-0.416068	2.09867	0.359715	0.115206	2.05722	0.349412	-0.102881	2.16351	0.330288	-0.332262	2.26934	0.334154	-0.378432	2.27627	0.123295	-0.276916	2.2351	0.0371336	-0.640079	2.44677	-0.0199839	-0.97525	2.71135	-0.00312394	-1.04634	2.65389	0.261783	-0.277389	2.29307	0.211751	-0.641445	2.57711	0.166887	-0.929561	2.81588	0.25927	-0.962324	2.7623	0.19585	0.166854	1.94212	0.0378125	-0.481303	2.12368	0.0470363	-0.400903	2.07914	0.326967	-0.438506	2.2967	0.358475	-0.394961	2.24869	
0.12389	-0.313386	2.27702	0.142076	-0.0386206	2.08903	0.158363	0.227433	1.88633	0.19336	0.321791	1.81625	0.0135423	0.112393	1.92619	-0.0742647	-0.141133	2.04208	-0.0814711	-0.352478	2.1225	-0.0836153	-0.394293	2.15252	0.316226	0.118314	2.04897	0.343206	-0.111012	2.18655	0.380294	-0.299152	2.30201	0.392112	-0.351799	2.34372	0.0504842	-0.302353	2.21084	0.0313665	-0.640999	2.44603	-0.011844	-0.972859	2.70688	-0.0290946	-1.04215	2.6643	0.192905	-0.314587	2.2703	0.19059	-0.641231	2.55998	0.168977	-0.927646	2.81403	0.267435	-0.95769	2.7638	0.154671	0.16224	1.93946	-0.0731722	-0.466131	2.18401	-0.0438472	-0.371888	2.14507	0.383362	-0.400925	2.37702	0.416578	-0.348654	2.32107	
0.0951962	-0.321143	2.27312	0.108059	-0.0494076	2.08043	0.117672	0.215952	1.87289	0.148435	0.311205	1.80342	-0.0246975	0.101361	1.91824	-0.121038	-0.134946	2.06067	-0.141754	-0.333043	2.17207	-0.141575	-0.369747	2.21086	0.282129	0.121004	2.03672	0.334971	-0.0974923	2.21952	0.404056	-0.276998	2.34054	0.407084	-0.322524	2.38579	0.0216658	-0.319032	2.2122	0.0224913	-0.641152	2.44067	-0.00669611	-0.975878	2.70249	0.0433655	-1.03711	2.64648	0.164516	-0.317875	2.26192	0.182874	-0.627929	2.53636	0.158333	-0.934919	2.81212	0.262059	-0.958245	2.76131	0.11569	0.150659	1.92733	-0.134042	-0.433965	2.25578	-0.0876293	-0.340552	2.17856	0.395894	-0.348494	2.41194	0.424612	-0.324779	2.37013	
0.0577094	-0.325772	2.25961	0.0671993	-0.0595159	2.06359	0.0753664	0.200601	1.85339	0.103299	0.296133	1.78433	-0.0674921	0.0835284	1.90258	-0.165019	-0.155967	2.08456	-0.172086	-0.357086	2.2059	-0.164317	-0.391555	2.2477	0.237871	0.116946	2.01858	0.308464	-0.0902212	2.23238	0.368834	-0.273514	2.36503	0.366146	-0.32395	2.4254	-0.0105851	-0.331446	2.20563	0.00241046	-0.631773	2.42171	-0.00308119	-0.975902	2.69948	-0.0449495	-1.0332	2.67761	0.123239	-0.30945	2.23872	0.163166	-0.600859	2.43122	0.167734	-0.933457	2.7922	0.26903	-0.960058	2.7621	0.073517	0.13663	1.90844	-0.164055	-0.425799	2.28202	-0.112662	-0.403173	2.20062	0.402388	-0.361065	2.48671	0.385251	-0.320558	2.39367	
0.0339863	-0.331136	2.25113	0.0420871	-0.0681801	2.05418	0.0487398	0.188878	1.84324	0.076359	0.283592	1.77399	-0.0779737	0.0799084	1.89842	-0.181425	-0.164565	2.07027	-0.187245	-0.373542	2.18282	-0.167285	-0.399845	2.20095	0.213475	0.109944	2.00679	0.253084	-0.0904491	2.21123	0.300461	-0.27181	2.354	0.293651	-0.309312	2.37355	-0.0336187	-0.337391	2.19933	-0.0100378	-0.628195	2.40324	0.000398707	-0.980433	2.70046	-0.0306691	-1.04556	2.67071	0.10023	-0.314004	2.22884	0.146451	-0.630599	2.48457	0.151434	-0.936933	2.81066	0.258173	-0.955201	2.7642	0.0472258	0.12566	1.8985	-0.120954	-0.463237	2.25964	-0.119727	-0.38469	2.15337	0.342446	-0.334924	2.46694	0.276532	-0.340803	2.3748	
0.0337391	-0.336637	2.24947	0.0345036	-0.0740314	2.04992	0.0296024	0.182159	1.8342	0.056282	0.276248	1.76476	-0.110494	0.0648701	1.88659	-0.19847	-0.193179	2.04919	-0.186711	-0.41174	2.14747	-0.178976	-0.446226	2.15193	0.185845	0.100547	1.99137	0.231084	-0.0863984	2.18343	0.260017	-0.275019	2.32496	0.245895	-0.31209	2.33346	-0.0334871	-0.346292	2.19694	-0.0189412	-0.627913	2.3951	0.00258979	-0.983331	2.70077	-0.0407968	-1.04027	2.67889	0.099842	-0.316741	2.22776	0.152819	-0.62422	2.46701	0.169481	-0.931197	2.79924	0.260599	-0.968664	2.74489	0.0311923	0.119028	1.89073	-0.165058	-0.497724	2.18815	-0.141525	-0.401956	2.1386	0.245387	-0.35427	2.37097	0.222155	-0.29882	2.27483	
0.0270228	-0.344019	2.24456	0.0240205	-0.0801192	2.0448	0.0197963	0.178334	1.8307	0.0465218	0.271748	1.76098	-0.119924	0.0579138	1.8832	-0.19991	-0.204448	2.03881	-0.18654	-0.434014	2.11472	-0.178393	-0.436354	2.10253	0.176329	0.0970813	1.986	0.224346	-0.0885121	2.17117	0.254124	-0.276357	2.3149	0.238147	-0.313738	2.31009	-0.0411819	-0.356776	2.18987	-0.0242729	-0.650888	2.41166	0.00384324	-0.985165	2.70009	-0.0494123	-1.03336	2.68203	0.0943902	-0.320628	2.22487	0.127837	-0.622434	2.43553	0.171722	-0.944434	2.76858	0.262866	-0.981018	2.72254	0.0209487	0.114691	1.88675	-0.155491	-0.513857	2.13514	-0.134288	-0.426341	2.10767	0.239162	-0.348559	2.32377	0.223404	-0.299237	2.26673	
0.0277467	-0.355251	2.23933	0.020228	-0.0861771	2.04037	0.0124639	0.175941	1.82643	0.0378938	0.268298	1.75597	-0.126524	0.0535343	1.88235	-0.199325	-0.214361	2.02935	-0.183623	-0.450069	2.09052	-0.172268	-0.44988	2.08209	0.171852	0.0935326	1.98011	0.225768	-0.0933871	2.16033	0.250542	-0.301089	2.28399	0.250178	-0.339448	2.30355	-0.0420917	-0.363315	2.18476	-0.0239745	-0.622216	2.37727	0.00177739	-0.988976	2.70131	-0.0632519	-1.0225	2.68625	0.0969018	-0.336153	2.21995	0.11637	-0.619041	2.40116	0.162212	-0.963832	2.74844	0.209788	-1.01149	2.68761	0.0145237	0.111467	1.88253	-0.146709	-0.525476	2.11279	-0.140766	-0.438804	2.05633	0.252696	-0.384555	2.33442	0.218183	-0.34334	2.2562	
0.0125518	-0.343823	2.24844	0.0146222	-0.08432	2.04126	0.0109363	0.173636	1.82317	0.0346903	0.265898	1.75237	-0.130425	0.0537595	1.88252	-0.201274	-0.214811	2.03334	-0.187929	-0.449913	2.10036	-0.180516	-0.442097	2.10787	0.174069	0.0901263	1.97149	0.238272	-0.155654	2.17634	0.275015	-0.359095	2.30096	0.273289	-0.378602	2.31662	-0.0600587	-0.346757	2.19588	-0.028685	-0.622396	2.36049	0.00152782	-0.991998	2.69791	-0.0614432	-1.02548	2.68871	0.0844852	-0.328879	2.22699	0.144414	-0.626589	2.35151	0.171624	-0.986311	2.72857	0.239486	-1.01637	2.69816	0.0123492	0.110249	1.8805	-0.15817	-0.516051	2.13433	-0.143933	-0.416341	2.09645	0.27007	-0.396285	2.32291	0.240367	-0.377999	2.313	
